|name        |time                   |ra        |dec      |error_radius|lle_bbbd_sig|lle_t90 |tl100      |like_best_ts|arr_flag|bii     |distance_to_closest|ext_emission_max_ene|ext_emission_max_ene_p|ext_emission_max_ene_t|ext_emission_n|gbm_cat_fluence|gbm_cat_fluence_error|gbm_cat_name|gbm_cat_t05|gbm_cat_t90|gbm_cat_t90_error|gbm_cat_t95|gcn_name  |irfs            |lat_bpl_chi2|lat_bpl_f0  |lat_bpl_f0_error|lat_bpl_index1|lat_bpl_index1_error|lat_bpl_index2|lat_bpl_index2_error|lat_bpl_timebreak|lat_bpl_timebreak_error|lat_f0      |lat_f0_error|lat_spl_chi2|lat_spl_index1|lat_spl_index1_error|late_index  |late_index_error|lii     |like_best_eiso_rf|like_best_eiso_rf_error|like_best_fluence|like_best_fluence_error|like_best_flux|like_best_flux_ene|like_best_flux_ene_error|like_best_flux_error|like_best_grbindex|like_best_grbindex_error|like_best_t0|like_best_t1|like_ext_eiso_rf|like_ext_eiso_rf_error|like_ext_fluence|like_ext_fluence_error|like_ext_flux|like_ext_flux_ene|like_ext_flux_ene_error|like_ext_flux_error|like_ext_grbindex|like_ext_grbindex_error|like_ext_t0|like_ext_t1|like_ext_ts|like_gbm_eiso_rf|like_gbm_eiso_rf_error|like_gbm_fluence|like_gbm_fluence_error|like_gbm_flux|like_gbm_flux_ene|like_gbm_flux_ene_error|like_gbm_flux_error|like_gbm_grbindex|like_gbm_grbindex_error|like_gbm_t0|like_gbm_t1|like_gbm_ts |like_lat_eiso_rf|like_lat_eiso_rf_error|like_lat_fluence|like_lat_fluence_error|like_lat_flux|like_lat_flux_ene|like_lat_flux_ene_error|like_lat_flux_error|like_lat_grbindex|like_lat_grbindex_error|like_lat_t0|like_lat_t1|like_lat_ts|lle_bbbd_sig_detected|lle_t05   |lle_t95   |luminosity_distance|redshift|su_tsinput |theta   |tl0        |tl0_lower  |tl1        |tl100_error|tl1_upper  |trigger_met    |zenith  |
+------------+-----------------------+----------+---------+------------+------------+--------+-----------+------------+--------+--------+-------------------+--------------------+----------------------+----------------------+--------------+---------------+---------------------+------------+-----------+-----------+-----------------+-----------+----------+----------------+------------+------------+----------------+--------------+--------------------+--------------+--------------------+-----------------+-----------------------+------------+------------+------------+--------------+--------------------+------------+----------------+--------+-----------------+-----------------------+-----------------+-----------------------+--------------+------------------+------------------------+--------------------+------------------+------------------------+------------+------------+----------------+----------------------+----------------+----------------------+-------------+-----------------+-----------------------+-------------------+-----------------+-----------------------+-----------+-----------+-----------+----------------+----------------------+----------------+----------------------+-------------+-----------------+-----------------------+-------------------+-----------------+-----------------------+-----------+-----------+------------+----------------+----------------------+----------------+----------------------+-------------+-----------------+-----------------------+-------------------+-----------------+-----------------------+-----------+-----------+-----------+---------------------+----------+----------+-------------------+--------+-----------+--------+-----------+-----------+-----------+-----------+-----------+---------------+--------+
|GRB160623209|2016-06-23 05:00:34.004|21 01 00.0|+42 13 12|      0.0900|      0.0000| 0.00000|34667.46094| 2.66638e+02|       0| -2.6743|             3.5600|            18000.00|                  1.00|           12038.53027|         43.00|    3.95640e-06|          6.87020e-08|GRB160623209|     -1.280|    107.776|          8.69300|    106.496|GRB160623A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00|-8.41132e-01| 2.89507e-01| 9.28906e-04|   1.25239e+00|         8.71452e-02| 1.25239e+00|     8.71452e-02| 84.1740|      2.39249e+52|            3.31442e+51|      1.07333e-04|            2.72972e-05|   7.77066e-06|       9.12814e-09|             2.32150e-09|         1.06598e-06|      -1.97638e+00|             1.08221e-01|   401.51999| 12159.95020|     2.43818e+52|           3.37826e+51|     1.09231e-04|           2.77698e-05|  7.73236e-06|      9.06225e-09|            2.30389e-09|        1.06183e-06|     -1.97729e+00|            1.08346e-01|  106.49600|12159.95020|2.66130e+02|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000| 0.00000e+00|     2.39249e+52|           3.31442e+51|     1.07333e-04|           2.72972e-05|  7.77066e-06|      9.12814e-09|            2.32150e-09|        1.06598e-06|     -1.97638e+00|            1.08221e-01|  401.51999|12159.95020|2.66638e+02|                    0|   0.00000|   0.00000|        6.13801e+27| 0.36700|2.40000e+02| 83.9297|  401.51999|  396.44000|35068.98047| 1249.23499|37562.37109|488350838.23000|112.1723|
|GRB160821857|2016-08-21 20:34:30.003|11 25 09.6|+42 17 24|      0.1200|     31.0000|34.92300| 1367.06995| 5.15796e+02|       1| 66.7930|             0.7700|             4700.00|                  1.00|             212.42999|         52.00|    5.22210e-04|          8.58640e-08|GRB160821857|    118.530|     43.009|          0.72400|    161.539|GRB160821A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00|-1.87791e+00| 2.63374e-01| 5.51040e-04|   1.15224e+00|         9.80975e-02| 1.15224e+00|     9.80975e-02|166.5733|      0.00000e+00|            0.00000e+00|      2.36071e-05|            4.88455e-06|   4.24923e-05|       1.72684e-08|             3.57301e-09|         5.81927e-06|      -2.63679e+00|             2.01310e-01|    92.08000|  1459.15002|     0.00000e+00|           0.00000e+00|     5.32091e-05|           2.94093e-05|  1.84734e-05|      4.10054e-08|            2.26642e-08|        4.27857e-06|     -1.75212e+00|            1.74451e-01|  161.53900| 1459.15002|1.63156e+02|     0.00000e+00|           0.00000e+00|     1.57463e-06|           2.82787e-07|  1.73865e-04|      3.66117e-08|            6.57507e-09|        2.92644e-05|     -5.14300e+00|            6.69788e-01|  118.53000|  161.53900| 3.37930e+02|     0.00000e+00|           0.00000e+00|     2.36071e-05|           4.88455e-06|  4.24923e-05|      1.72684e-08|            3.57301e-09|        5.81927e-06|     -2.63679e+00|            2.01310e-01|   92.08000| 1459.15002|5.15796e+02|                    1| 117.29000| 152.21300|                   |        |2.20000e+02| 18.9958|   92.08000|   52.57000| 1459.15002|   41.03000| 1501.69995|493504474.04000| 66.8925|
|GRB111210359|2011-12-10 08:37:39.003|08 10 02.4|+44 05 24|      0.8200|      0.0000| 0.00000|  387.48999| 3.51177e+01|       0| 32.1563|             1.5300|              560.00|                  1.00|              96.10000|          7.00|               |                     |0           |      0.000|     60.000|                 |     60.000|GRB111210B|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00|-4.04320e+00| 5.19326e-01| 2.21413e-03|   5.48983e-01|         1.81078e-01| 5.48983e-01|     1.81078e-01|175.9649|      0.00000e+00|            0.00000e+00|      1.26149e-05|            4.61455e-06|   3.98491e-06|       1.26149e-09|             4.61455e-10|         1.31972e-06|      -3.02040e+00|             5.27201e-01|     0.00000| 10000.00000|     0.00000e+00|           0.00000e+00|     8.53381e-07|           6.33966e-07|  4.44906e-06|      2.55480e-09|            1.89793e-09|        1.95629e-06|     -2.33594e+00|            4.78060e-01|   60.00000|  394.03000|2.17718e+01|     0.00000e+00|           0.00000e+00|     1.75436e-06|           0.00000e+00|  2.63929e-05|      2.92394e-08|            0.00000e+00|        0.00000e+00|     -5.13863e+00|            2.06713e+00|    0.00000|   60.00000| 1.80340e+01|     0.00000e+00|           0.00000e+00|     8.84753e-07|           4.29458e-07|  5.78992e-06|      2.28329e-09|            1.10831e-09|        2.09724e-06|     -2.67221e+00|            4.96789e-01|    6.54000|  394.03000|3.01502e+01|                    0|   0.00000|   0.00000|                   |        |3.40000e+01| 28.3055|    6.54000|    5.72000|  394.03000|   68.90500|  531.02002|345199061.00000| 24.0700|
|GRB130907904|2013-09-07 21:41:13.001|14 23 40.8|+45 42 00|      0.2600|      0.0000| 0.00000|  392.57001| 3.40657e+01|       0| 63.9298|             3.1500|             5600.00|                  1.00|            3618.37012|          2.00|               |                     |0           |      0.000|    210.000|                 |    210.000|GRB130907A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00| 84.4330|      2.37800e+52|            9.41022e+51|      7.07720e-06|            5.19600e-06|   8.24118e-07|       7.07720e-10|             5.19600e-10|         3.64159e-07|      -2.11096e+00|             3.87875e-01|     0.00000| 10000.00000|     1.87160e+52|           1.17065e+52|     1.04795e-05|           1.41534e-05|  1.44904e-06|      2.75709e-09|            3.72366e-09|        9.89986e-07|     -1.80261e+00|            4.91949e-01|  210.00000| 4010.93994|2.00304e+01|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000| 0.00000e+00|     2.21817e+51|           0.00000e+00|     1.79477e-06|           0.00000e+00|  4.12678e-06|      4.57185e-09|            0.00000e+00|        0.00000e+00|     -5.06025e+00|            2.36524e+00| 3618.37012| 4010.93994|7.06149e+00|                    0|   0.00000|   0.00000|        2.70600e+28| 1.23800|3.00000e+01|105.4169| 3618.37012| 3337.51001| 4010.93994|  336.71500| 4403.50977|400282876.09000| 57.1597|
|GRB160314929|2016-03-14 22:17:52.996|11 11 07.2|+45 42 36|      0.7900|      0.0000| 0.00000| 1152.00000| 2.84487e+01|       0| 62.7827|             3.9500|              880.00|                  0.94|             628.71997|          4.00|    4.46710e-06|          5.85580e-08|GRB160314929|     -3.840|     98.562|          5.43100|     94.722|GRB160314B|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|163.2595|      0.00000e+00|            0.00000e+00|      1.24305e-05|            8.26181e-06|   1.54945e-06|       1.24305e-09|             8.26181e-10|         5.64301e-07|      -2.14383e+00|             3.27521e-01|     0.00000| 10000.00000|     0.00000e+00|           0.00000e+00|     3.27617e-06|           0.00000e+00|  2.48361e-06|      2.75147e-09|            0.00000e+00|        0.00000e+00|     -2.06738e+00|            3.68060e-01|   94.72200| 1285.42004|1.98617e+01|     0.00000e+00|           0.00000e+00|     1.34904e-06|           0.00000e+00|  1.23548e-05|      1.36872e-08|            0.00000e+00|        0.00000e+00|     -5.99694e+00|            1.35664e-01|   -3.84000|   94.72200|-3.54482e-08|     0.00000e+00|           0.00000e+00|     2.99825e-06|           0.00000e+00|  2.34928e-06|      2.60265e-09|            0.00000e+00|        0.00000e+00|     -2.05701e+00|            3.95123e-01|  133.42000| 1285.42004|1.79385e+01|                   -1|   0.00000|   0.00000|                   |        |2.90000e+01| 60.7196|  133.42000|   65.79000| 1285.42004|  156.77499| 1531.33997|479686677.73000|110.4926|
|GRB210410037|2021-04-10 00:53:15.996|17 57 52.8|+45 42 36|      0.7400|      8.7000| 6.20700|  276.62000| 2.86118e+02|       0| 28.0546|             1.7600|             4200.00|                  1.00|              30.57000|         31.00|    3.10060e-05|          9.96090e-08|GRB210410037|      0.000|     48.128|          2.82800|     48.128|GRB210410A|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00| 72.5999|      0.00000e+00|            0.00000e+00|      3.31940e-06|            1.12148e-06|   1.63491e-04|       6.89702e-08|             2.33020e-08|         3.05524e-05|      -2.59555e+00|             2.70318e-01|     0.00000|    48.12800|     0.00000e+00|           0.00000e+00|     3.73305e-06|           0.00000e+00|  1.47389e-05|      1.63285e-08|            0.00000e+00|        0.00000e+00|     -2.48360e+00|            6.11507e-01|   48.12800|  276.75000|1.35071e+01|     0.00000e+00|           0.00000e+00|     3.31940e-06|           1.12148e-06|  1.63491e-04|      6.89702e-08|            2.33020e-08|        3.05524e-05|     -2.59555e+00|            2.70318e-01|    0.00000|   48.12800| 2.86118e+02|     0.00000e+00|           0.00000e+00|     4.71546e-06|           1.25486e-06|  4.03604e-05|      1.70467e-08|            4.53642e-09|        7.14431e-06|     -2.59428e+00|            2.50998e-01|    0.13000|  276.75000|2.42957e+02|                    1|   0.00400|   6.21100|                   |        |1.50000e+02| 50.7445|    0.13000|    0.11000|  276.75000|   33.16000|  343.04999|639708801.52000| 66.7726|
|GRB200613229|2020-06-13 05:30:08.004|10 12 04.3|+45 53 10|      0.0950|      7.5000| 3.42600|   45.89000| 2.37986e+01|       0| 53.4222|            -1.0000|              300.00|                  0.99|             412.70001|          2.00|    4.88730e-05|          2.27870e-07|GRB200613229|      3.648|    478.026|          3.16800|    481.674|GRB200613A|P8_SOURCE       | 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|171.3807|      4.42847e+51|            1.98230e+51|      1.48901e-06|            1.34767e-06|   3.67764e-06|       3.59656e-09|             3.25516e-09|         1.71341e-06|      -2.05219e+00|             4.02719e-01|     0.00000|   414.01001|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000|0.00000e+00|     5.11936e+51|           2.18936e+51|     1.59015e-06|           1.32199e-06|  3.75535e-06|      3.32649e-09|            2.76553e-09|        1.68116e-06|     -2.09649e+00|            3.92669e-01|    3.64800|  481.67401| 2.33573e+01|     2.04552e+51|           1.52605e+51|     3.50128e-07|           3.53122e-07|  1.71030e-05|      7.62972e-09|            7.69497e-09|        1.26781e-05|     -2.53889e+00|            9.07446e-01|  366.81000|  412.70001|2.06605e+01|                    1|   0.56400|   3.99000|        2.67616e+28| 1.22700|3.20000e+01| 29.0057|  366.81000|  320.92001|  412.70001|   45.89000|  458.59000|613719013.21400| 42.2878|
|GRB160917479|2016-09-17 11:30:19.002|19 42 40.3|+46 24 11|      0.0100|      7.1000| 0.44300|    0.00000| 0.00000e+00|       0| 11.1962|            -1.0000|             -670.00|               -670.00|            -666.00000|          0.00|    5.23240e-06|          6.18810e-08|GRB160917479|     -0.256|     19.456|          5.63800|     19.200|GRB160917A|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00| 79.6595|      0.00000e+00|            0.00000e+00|      0.00000e+00|            0.00000e+00|   0.00000e+00|       0.00000e+00|             0.00000e+00|         0.00000e+00|       0.00000e+00|             0.00000e+00|     0.00000|     0.00000|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000|0.00000e+00|     0.00000e+00|           0.00000e+00|     7.35222e-07|           0.00000e+00|  3.41102e-05|      3.77890e-08|            0.00000e+00|        0.00000e+00|     -5.67297e-01|            1.77098e+00|   -0.25600|   19.20000|-7.25850e-07|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000|0.00000e+00|                    1|  -0.11700|   0.32600|                   |        |0.00000e+00| 46.1434| -666.00000|    0.00000| -666.00000| -666.00000|-1332.00000|495804623.28600| 89.6863|
|GRB130518580|2013-05-18 13:54:36.999|23 42 21.6|+47 31 48|      0.1900|     19.0000|14.71900|  316.89999| 1.74004e+02|       1|-13.7382|             4.2500|             2100.00|                  1.00|             270.81000|         32.00|    9.45910e-05|          1.54280e-07|GRB130518580|      9.920|     48.577|          0.91600|     58.497|GRB130518A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00|-2.03164e+00| 5.20512e-01| 2.02809e-03|   1.08750e+00|         2.11666e-01| 1.08750e+00|     2.11666e-01|111.0235|      1.49754e+53|            4.57654e+52|      3.54290e-06|            7.85531e-07|   3.22848e-05|       1.11799e-08|             2.47880e-09|         6.08977e-06|      -2.85496e+00|             2.79473e-01|    26.75000|   343.64999|     1.03751e+53|           3.32484e+52|     2.90173e-06|           7.77164e-07|  2.70108e-05|      1.01760e-08|            2.72543e-09|        5.82301e-06|     -2.73046e+00|            3.00478e-01|   58.49700|  343.64999|1.35970e+02|     6.67000e+52|           4.89813e+52|     7.24297e-07|           2.84185e-07|  5.54080e-05|      1.49103e-08|            5.85020e-09|        1.76373e-05|     -3.46557e+00|            7.12413e-01|    9.92000|   58.49700| 5.40524e+01|     1.49754e+53|           4.57654e+52|     3.54290e-06|           7.85531e-07|  3.22848e-05|      1.11799e-08|            2.47880e-09|        6.08977e-06|     -2.85496e+00|            2.79473e-01|   26.75000|  343.64999|1.74004e+02|                    1|  22.99500|  37.71400|        6.40457e+28| 2.49000|1.40000e+02| 40.3493|   26.75000|   25.39000|  343.64999|   10.89500|  364.07999|390578080.53000| 82.4282|
|GRB131029973|2013-10-29 23:20:48.002|13 23 24.0|+48 01 48|      0.1800|      0.0000| 0.00000|  518.51001| 2.22827e+02|       0| 68.1891|             1.6900|             3200.00|                  1.00|             189.92999|         35.00|    2.89580e-05|          1.23030e-07|GRB131029973|      1.024|    104.449|          7.24100|    105.473|GRB131029A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00|-2.21076e+00| 4.65509e-01| 1.36992e-03|   1.10879e+00|         1.71068e-01| 1.10879e+00|     1.71068e-01|108.4424|      0.00000e+00|            0.00000e+00|      5.71438e-06|            1.72083e-06|   1.30490e-04|       5.47098e-08|             1.64753e-08|         2.82369e-05|      -2.60216e+00|             2.90571e-01|     1.02400|   105.47300|     0.00000e+00|           0.00000e+00|     2.35446e-06|           1.33217e-06|  8.13447e-06|      5.21225e-09|            2.94913e-09|        2.71738e-06|     -2.26607e+00|            3.28488e-01|  105.47300|  557.19000|3.49793e+01|     0.00000e+00|           0.00000e+00|     5.71438e-06|           1.72083e-06|  1.30490e-04|      5.47098e-08|            1.64753e-08|        2.82369e-05|     -2.60216e+00|            2.90571e-01|    1.02400|  105.47300| 2.22827e+02|     0.00000e+00|           0.00000e+00|     5.81025e-06|           1.70214e-06|  2.14735e-05|      1.12057e-08|            3.28275e-09|        3.96233e-06|     -2.40463e+00|            2.08975e-01|   38.68000|  557.19000|1.85455e+02|                    0|   0.00000|   0.00000|                   |        |1.10000e+02| 59.8236|   38.68000|   37.85000|  557.19000|   50.41500|  657.19000|404781651.58000| 94.0796|
|GRB190122305|2019-01-22 07:19:06.997|17 14 50.4|+48 07 12|      0.9100|     29.0000|12.91100|  805.90002| 2.35953e+01|       0| 35.6316|             2.8200|              310.00|                  0.99|             817.71002|          4.00|    6.78090e-06|          4.05130e-08|GRB190122305|      0.000|     54.016|          3.33800|     54.016|GRB190122A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00| 74.3881|      0.00000e+00|            0.00000e+00|      3.21511e-06|            1.53745e-06|   2.16815e-06|       8.28309e-10|             3.96094e-10|         7.87117e-07|      -2.71206e+00|             4.95378e-01|     0.00000|  3881.53003|     0.00000e+00|           0.00000e+00|     2.87589e-06|           0.00000e+00|  3.39916e-06|      3.76576e-09|            0.00000e+00|        0.00000e+00|     -2.31763e+00|            8.75150e-01|   54.01600|  817.71002|1.35741e+01|     0.00000e+00|           0.00000e+00|     1.89604e-06|           0.00000e+00|  3.16842e-05|      3.51014e-08|            0.00000e+00|        0.00000e+00|     -2.65191e+00|            7.83773e-01|    0.00000|   54.01600| 1.08560e+01|     0.00000e+00|           0.00000e+00|     1.00088e-06|           6.41934e-07|  2.48762e-06|      1.24194e-09|            7.96543e-10|        1.00389e-06|     -2.43942e+00|            4.69064e-01|   11.81000|  817.71002|2.20888e+01|                    1|  -1.15900|  11.75200|                   |        |3.30000e+01| 25.0016|   11.81000|    4.86000|  817.71002|    3.47500|  817.71002|569834352.57000| 74.5286|
|GRB120226871|2012-02-26 20:54:17.001|20 11 52.8|+48 58 48|      0.6800|     12.0000|28.92600|  254.28000| 4.27222e+01|       1|  8.2326|             2.4700|              380.00|                  0.96|             283.64999|         10.00|    5.20360e-05|          9.13830e-08|GRB120226871|      4.352|     52.993|          0.57200|     57.345|GRB120226A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00|-2.33362e+00| 1.73926e-01| 5.56490e-05|   1.21073e+00|         6.68376e-02| 1.21073e+00|     6.68376e-02| 84.4166|      0.00000e+00|            0.00000e+00|      1.26548e-06|            4.34376e-07|   7.21008e-06|       2.53096e-09|             8.68751e-10|         2.03878e-06|      -2.83313e+00|             4.33180e-01|     0.00000|   500.00000|     0.00000e+00|           0.00000e+00|     7.06329e-07|           2.96024e-07|  9.39143e-06|      3.12114e-09|            1.30808e-09|        3.31445e-06|     -2.92578e+00|            5.74001e-01|   57.34500|  283.64999|3.01434e+01|     0.00000e+00|           0.00000e+00|     2.19561e-06|           0.00000e+00|  3.73986e-05|      4.14321e-08|            0.00000e+00|        0.00000e+00|     -3.02761e+00|            8.81676e-01|    4.35200|   57.34500| 1.65182e+01|     0.00000e+00|           0.00000e+00|     8.42930e-07|           2.76369e-07|  1.00601e-05|      3.31497e-09|            1.08687e-09|        3.62411e-06|     -2.94146e+00|            5.34382e-01|   29.37000|  283.64999|3.72219e+01|                    1|   4.45900|  33.38500|                   |        |3.70000e+01| 37.1119|   29.37000|   28.03000|  283.64999|   17.54000|  317.39001|351982459.03000| 42.1756|
